,0
0,"0    0.0
Name: 92, dtype: float64"
1,1.0
2,"0    0.0
Name: 1651, dtype: float64"
3,1.0
4,1.0
5,"0    0.0
Name: 1194, dtype: float64"
6,1.0
7,1.0
8,"0    0.0
Name: 1547, dtype: float64"
9,1.0
10,"0    0.0
Name: 248, dtype: float64"
11,"0    0.0
Name: 387, dtype: float64"
12,"0    0.0
Name: 114, dtype: float64"
13,"0    0.0
Name: 1297, dtype: float64"
14,1.0
15,1.0
16,"0    0.0
Name: 1241, dtype: float64"
17,"0    0.0
Name: 1164, dtype: float64"
18,"0    0.0
Name: 1812, dtype: float64"
19,"0    0.0
Name: 15, dtype: float64"
20,"0    0.0
Name: 1836, dtype: float64"
21,"0    0.0
Name: 913, dtype: float64"
22,"0    0.0
Name: 1325, dtype: float64"
23,1.0
24,"0    0.0
Name: 676, dtype: float64"
25,1.0
26,"0    0.0
Name: 507, dtype: float64"
27,"0    0.0
Name: 1624, dtype: float64"
28,"0    0.0
Name: 652, dtype: float64"
29,"0    0.0
Name: 1068, dtype: float64"
30,"0    0.0
Name: 990, dtype: float64"
31,1.0
32,1.0
33,"0    0.0
Name: 532, dtype: float64"
34,"0    0.0
Name: 1215, dtype: float64"
35,1.0
36,"0    0.0
Name: 135, dtype: float64"
37,1.0
38,"0    0.0
Name: 483, dtype: float64"
39,"0    0.0
Name: 1447, dtype: float64"
40,"0    0.0
Name: 2032, dtype: float64"
41,"0    0.0
Name: 203, dtype: float64"
42,"0    0.0
Name: 1911, dtype: float64"
43,"0    0.0
Name: 1594, dtype: float64"
44,"0    0.0
Name: 937, dtype: float64"
45,"0    0.0
Name: 1113, dtype: float64"
46,"0    0.0
Name: 626, dtype: float64"
47,1.0
48,1.0
49,"0    0.0
Name: 730, dtype: float64"
50,"0    0.0
Name: 1522, dtype: float64"
51,1.0
52,1.0
53,"0    0.0
Name: 299, dtype: float64"
54,1.0
55,"0    0.0
Name: 1401, dtype: float64"
56,"0    0.0
Name: 435, dtype: float64"
57,"0    0.0
Name: 62, dtype: float64"
58,"0    0.0
Name: 965, dtype: float64"
59,1.0
60,"0    0.0
Name: 2012, dtype: float64"
61,1.0
62,"0    0.0
Name: 223, dtype: float64"
63,1.0
64,1.0
65,"0    0.0
Name: 160, dtype: float64"
66,1.0
67,1.0
68,"0    0.0
Name: 702, dtype: float64"
69,1.0
70,1.0
71,1.0
72,"0    0.0
Name: 1268, dtype: float64"
73,"0    0.0
Name: 606, dtype: float64"
74,"0    0.0
Name: 36, dtype: float64"
75,"0    0.0
Name: 2061, dtype: float64"
76,1.0
77,1.0
78,1.0
79,1.0
80,"0    0.0
Name: 553, dtype: float64"
81,1.0
82,"0    0.0
Name: 1019, dtype: float64"
83,"0    0.0
Name: 1350, dtype: float64"
84,"0    0.0
Name: 1711, dtype: float64"
85,1.0
86,1.0
87,"0    0.0
Name: 786, dtype: float64"
88,"0    0.0
Name: 273, dtype: float64"
89,"0    0.0
Name: 1088, dtype: float64"
90,1.0
91,"0    0.0
Name: 1497, dtype: float64"
92,1.0
93,1.0
94,"0    0.0
Name: 813, dtype: float64"
95,"0    0.0
Name: 1143, dtype: float64"
96,1.0
97,"0    0.0
Name: 1681, dtype: float64"
98,1.0
99,1.0
100,"0    0.0
Name: 1471, dtype: float64"
101,1.0
102,"0    0.0
Name: 408, dtype: float64"
103,"0    0.0
Name: 1739, dtype: float64"
104,"0    0.0
Name: 841, dtype: float64"
105,"0    0.0
Name: 1987, dtype: float64"
106,"0    0.0
Name: 1568, dtype: float64"
107,"0    0.0
Name: 1859, dtype: float64"
108,"0    0.0
Name: 357, dtype: float64"
109,"0    0.0
Name: 329, dtype: float64"
110,1.0
111,"0    0.0
Name: 891, dtype: float64"
112,"0    0.0
Name: 1761, dtype: float64"
113,1.0
114,1.0
115,"0    0.0
Name: 1048, dtype: float64"
116,"0    0.0
Name: 1938, dtype: float64"
117,1.0
118,"0    1.0
Name: 183, dtype: float64"
119,"0    0.0
Name: 1784, dtype: float64"
120,1.0
121,"0    0.0
Name: 1425, dtype: float64"
122,1.0
123,1.0
124,1.0
125,"0    0.0
Name: 864, dtype: float64"
126,"0    0.0
Name: 459, dtype: float64"
127,"0    0.0
Name: 583, dtype: float64"
128,"0    0.0
Name: 758, dtype: float64"
129,1.0
130,"0    0.0
Name: 1372, dtype: float64"
131,1.0
132,"0    0.0
Name: 1888, dtype: float64"
133,"0    0.0
Name: 1958, dtype: float64"
