,0
0,"0    0.0
Name: 1051, dtype: float64"
1,"0    0.0
Name: 477, dtype: float64"
2,"0    0.0
Name: 16, dtype: float64"
3,"0    0.0
Name: 447, dtype: float64"
4,"0    0.0
Name: 1000, dtype: float64"
5,1.0
6,"0    0.0
Name: 37, dtype: float64"
7,1.0
8,"0    0.0
Name: 363, dtype: float64"
9,"0    0.0
Name: 259, dtype: float64"
10,"0    0.0
Name: 658, dtype: float64"
11,"0    0.0
Name: 847, dtype: float64"
12,"0    0.0
Name: 1023, dtype: float64"
13,1.0
14,"0    0.0
Name: 556, dtype: float64"
15,"0    0.0
Name: 63, dtype: float64"
16,1.0
17,1.0
18,"0    0.0
Name: 586, dtype: float64"
19,1.0
20,1.0
21,"0    0.0
Name: 973, dtype: float64"
22,"0    0.0
Name: 1097, dtype: float64"
23,1.0
24,"0    0.0
Name: 921, dtype: float64"
25,1.0
26,"0    0.0
Name: 943, dtype: float64"
27,"0    0.0
Name: 1077, dtype: float64"
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,"0    0.0
Name: 611, dtype: float64"
34,"0    0.0
Name: 183, dtype: float64"
35,1.0
36,"0    0.0
Name: 528, dtype: float64"
37,1.0
38,"0    0.0
Name: 897, dtype: float64"
39,"0    0.0
Name: 772, dtype: float64"
40,"0    0.0
Name: 744, dtype: float64"
41,"0    0.0
Name: 93, dtype: float64"
42,"0    0.0
Name: 686, dtype: float64"
43,"0    0.0
Name: 117, dtype: float64"
44,"0    0.0
Name: 633, dtype: float64"
45,1.0
46,"0    0.0
Name: 422, dtype: float64"
47,1.0
48,1.0
49,"0    0.0
Name: 334, dtype: float64"
50,"0    0.0
Name: 307, dtype: float64"
51,"0    0.0
Name: 210, dtype: float64"
52,1.0
53,"0    0.0
Name: 139, dtype: float64"
54,1.0
55,"0    0.0
Name: 716, dtype: float64"
56,"0    0.0
Name: 393, dtype: float64"
57,1.0
58,"0    0.0
Name: 824, dtype: float64"
59,1.0
60,"0    0.0
Name: 503, dtype: float64"
61,"0    0.0
Name: 237, dtype: float64"
62,1.0
63,1.0
64,"0    0.0
Name: 868, dtype: float64"
65,"0    0.0
Name: 159, dtype: float64"
66,"0    0.0
Name: 799, dtype: float64"
67,"0    0.0
Name: 287, dtype: float64"
