,0
0,"0    0.0
Name: 1070, dtype: float64"
1,"0    0.0
Name: 946, dtype: float64"
2,"0    0.0
Name: 715, dtype: float64"
3,1.0
4,"0    0.0
Name: 389, dtype: float64"
5,"0    0.0
Name: 97, dtype: float64"
6,"0    0.0
Name: 540, dtype: float64"
7,1.0
8,"0    0.0
Name: 823, dtype: float64"
9,1.0
10,1.0
11,"0    0.0
Name: 745, dtype: float64"
12,"0    0.0
Name: 869, dtype: float64"
13,"0    0.0
Name: 71, dtype: float64"
14,"0    0.0
Name: 692, dtype: float64"
15,"0    0.0
Name: 1271, dtype: float64"
16,1.0
17,"0    0.0
Name: 966, dtype: float64"
18,"0    0.0
Name: 667, dtype: float64"
19,"0    0.0
Name: 990, dtype: float64"
20,"0    0.0
Name: 414, dtype: float64"
21,1.0
22,"0    0.0
Name: 291, dtype: float64"
23,"0    0.0
Name: 219, dtype: float64"
24,"0    0.0
Name: 1144, dtype: float64"
25,"0    0.0
Name: 340, dtype: float64"
26,"0    0.0
Name: 166, dtype: float64"
27,1.0
28,"0    0.0
Name: 438, dtype: float64"
29,1.0
30,1.0
31,"0    1.0
Name: 1219, dtype: float64"
32,"0    0.0
Name: 613, dtype: float64"
33,1.0
34,"0    0.0
Name: 895, dtype: float64"
35,"0    0.0
Name: 1123, dtype: float64"
36,"0    0.0
Name: 1293, dtype: float64"
37,"0    0.0
Name: 320, dtype: float64"
38,1.0
39,1.0
40,"0    0.0
Name: 592, dtype: float64"
41,"0    0.0
Name: 570, dtype: float64"
42,1.0
43,"0    0.0
Name: 640, dtype: float64"
44,"0    0.0
Name: 467, dtype: float64"
45,"0    0.0
Name: 265, dtype: float64"
46,1.0
47,"0    0.0
Name: 189, dtype: float64"
48,1.0
49,"0    0.0
Name: 1171, dtype: float64"
50,1.0
51,"0    0.0
Name: 44, dtype: float64"
52,"0    0.0
Name: 1014, dtype: float64"
53,"0    0.0
Name: 922, dtype: float64"
54,"0    0.0
Name: 240, dtype: float64"
55,"0    0.0
Name: 1241, dtype: float64"
56,"0    0.0
Name: 16, dtype: float64"
57,"0    0.0
Name: 122, dtype: float64"
58,1.0
59,1.0
60,"0    0.0
Name: 773, dtype: float64"
61,"0    0.0
Name: 363, dtype: float64"
62,1.0
63,1.0
64,1.0
65,1.0
66,"0    0.0
Name: 794, dtype: float64"
67,"0    0.0
Name: 1044, dtype: float64"
68,"0    0.0
Name: 520, dtype: float64"
69,1.0
70,"0    0.0
Name: 848, dtype: float64"
71,"0    0.0
Name: 1197, dtype: float64"
72,1.0
73,1.0
74,"0    0.0
Name: 143, dtype: float64"
75,1.0
76,"0    0.0
Name: 1096, dtype: float64"
77,1.0
78,"0    0.0
Name: 492, dtype: float64"
