,0
0,"0    0.0
Name: 553, dtype: float64"
1,"0    0.0
Name: 1142, dtype: float64"
2,"0    0.0
Name: 1163, dtype: float64"
3,1.0
4,"0    0.0
Name: 326, dtype: float64"
5,"0    0.0
Name: 581, dtype: float64"
6,"0    0.0
Name: 922, dtype: float64"
7,1.0
8,1.0
9,1.0
10,"0    0.0
Name: 651, dtype: float64"
11,"0    0.0
Name: 844, dtype: float64"
12,"0    0.0
Name: 818, dtype: float64"
13,1.0
14,1.0
15,1.0
16,"0    0.0
Name: 245, dtype: float64"
17,1.0
18,1.0
19,"0    0.0
Name: 1286, dtype: float64"
20,"0    0.0
Name: 1228, dtype: float64"
21,"0    0.0
Name: 869, dtype: float64"
22,"0    0.0
Name: 106, dtype: float64"
23,"0    0.0
Name: 375, dtype: float64"
24,"0    0.0
Name: 1424, dtype: float64"
25,1.0
26,"0    0.0
Name: 1359, dtype: float64"
27,"0    0.0
Name: 696, dtype: float64"
28,"0    0.0
Name: 456, dtype: float64"
29,"0    0.0
Name: 897, dtype: float64"
30,1.0
31,"0    0.0
Name: 990, dtype: float64"
32,1.0
33,"0    0.0
Name: 64, dtype: float64"
34,"0    0.0
Name: 11, dtype: float64"
35,1.0
36,"0    0.0
Name: 1205, dtype: float64"
37,"0    0.0
Name: 354, dtype: float64"
38,"0    0.0
Name: 1040, dtype: float64"
39,"0    0.0
Name: 1400, dtype: float64"
40,"0    0.0
Name: 132, dtype: float64"
41,1.0
42,1.0
43,"0    0.0
Name: 1258, dtype: float64"
44,"0    0.0
Name: 527, dtype: float64"
45,"0    0.0
Name: 1379, dtype: float64"
46,"0    0.0
Name: 676, dtype: float64"
47,"0    0.0
Name: 1069, dtype: float64"
48,"0    0.0
Name: 1309, dtype: float64"
49,"0    0.0
Name: 1117, dtype: float64"
50,"0    0.0
Name: 603, dtype: float64"
51,"0    0.0
Name: 944, dtype: float64"
52,"0    0.0
Name: 86, dtype: float64"
53,1.0
54,1.0
55,1.0
56,"0    0.0
Name: 37, dtype: float64"
57,"0    0.0
Name: 504, dtype: float64"
58,1.0
59,1.0
60,"0    0.0
Name: 626, dtype: float64"
61,"0    0.0
Name: 1183, dtype: float64"
62,"0    0.0
Name: 745, dtype: float64"
63,"0    0.0
Name: 1091, dtype: float64"
64,1.0
65,"0    0.0
Name: 767, dtype: float64"
66,"0    0.0
Name: 401, dtype: float64"
67,"0    0.0
Name: 1450, dtype: float64"
68,1.0
69,"0    0.0
Name: 194, dtype: float64"
70,1.0
71,"0    0.0
Name: 720, dtype: float64"
72,1.0
73,1.0
74,"0    0.0
Name: 429, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 797, dtype: float64"
78,"0    0.0
Name: 154, dtype: float64"
79,1.0
80,"0    0.0
Name: 1017, dtype: float64"
81,"0    0.0
Name: 1335, dtype: float64"
82,"0    0.0
Name: 174, dtype: float64"
83,1.0
84,"0    0.0
Name: 271, dtype: float64"
85,"0    0.0
Name: 966, dtype: float64"
86,"0    0.0
Name: 300, dtype: float64"
87,1.0
88,"0    0.0
Name: 220, dtype: float64"
89,"0    0.0
Name: 479, dtype: float64"
