,0
0,"0    0.0
Name: 197, dtype: float64"
1,"0    0.0
Name: 1696, dtype: float64"
2,"0    0.0
Name: 2092, dtype: float64"
3,"0    0.0
Name: 968, dtype: float64"
4,"0    0.0
Name: 480, dtype: float64"
5,"0    0.0
Name: 641, dtype: float64"
6,1.0
7,"0    0.0
Name: 1461, dtype: float64"
8,1.0
9,1.0
10,"0    0.0
Name: 1149, dtype: float64"
11,1.0
12,"0    0.0
Name: 611, dtype: float64"
13,"0    0.0
Name: 329, dtype: float64"
14,"0    0.0
Name: 1406, dtype: float64"
15,"0    0.0
Name: 2112, dtype: float64"
16,"0    0.0
Name: 871, dtype: float64"
17,"0    0.0
Name: 76, dtype: float64"
18,1.0
19,"0    0.0
Name: 1875, dtype: float64"
20,1.0
21,1.0
22,"0    0.0
Name: 1793, dtype: float64"
23,1.0
24,1.0
25,1.0
26,1.0
27,"0    0.0
Name: 1587, dtype: float64"
28,"0    0.0
Name: 146, dtype: float64"
29,1.0
30,"0    0.0
Name: 1560, dtype: float64"
31,"0    0.0
Name: 821, dtype: float64"
32,1.0
33,1.0
34,1.0
35,"0    0.0
Name: 1436, dtype: float64"
36,"0    0.0
Name: 590, dtype: float64"
37,1.0
38,1.0
39,1.0
40,"0    0.0
Name: 1350, dtype: float64"
41,1.0
42,"0    0.0
Name: 1533, dtype: float64"
43,"0    0.0
Name: 1970, dtype: float64"
44,1.0
45,"0    0.0
Name: 250, dtype: float64"
46,1.0
47,1.0
48,"0    0.0
Name: 19, dtype: float64"
49,"0    0.0
Name: 1490, dtype: float64"
50,1.0
51,1.0
52,1.0
53,"0    0.0
Name: 772, dtype: float64"
54,"0    0.0
Name: 841, dtype: float64"
55,1.0
56,1.0
57,"0    1.0
Name: 669, dtype: float64"
58,1.0
59,"0    0.0
Name: 748, dtype: float64"
60,1.0
61,"0    0.0
Name: 1994, dtype: float64"
62,"0    0.0
Name: 1100, dtype: float64"
63,"0    0.0
Name: 692, dtype: float64"
64,1.0
65,"0    0.0
Name: 1176, dtype: float64"
66,"0    0.0
Name: 1296, dtype: float64"
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,"0    1.0
Name: 1923, dtype: float64"
75,1.0
76,"0    0.0
Name: 1322, dtype: float64"
77,"0    0.0
Name: 125, dtype: float64"
78,"0    0.0
Name: 227, dtype: float64"
79,"0    0.0
Name: 938, dtype: float64"
80,1.0
81,1.0
82,"0    0.0
Name: 1851, dtype: float64"
83,1.0
84,"0    0.0
Name: 2048, dtype: float64"
85,"0    0.0
Name: 1376, dtype: float64"
86,"0    0.0
Name: 1945, dtype: float64"
87,"0    0.0
Name: 1044, dtype: float64"
88,1.0
89,1.0
90,"0    0.0
Name: 1611, dtype: float64"
91,"0    0.0
Name: 1272, dtype: float64"
92,"0    0.0
Name: 1902, dtype: float64"
93,1.0
94,"0    0.0
Name: 568, dtype: float64"
95,"0    0.0
Name: 276, dtype: float64"
96,"0    0.0
Name: 306, dtype: float64"
97,"0    0.0
Name: 1722, dtype: float64"
98,"0    0.0
Name: 721, dtype: float64"
99,"0    0.0
Name: 349, dtype: float64"
100,"0    1.0
Name: 1510, dtype: float64"
101,"0    0.0
Name: 1071, dtype: float64"
102,"0    0.0
Name: 1222, dtype: float64"
103,1.0
104,"0    0.0
Name: 1638, dtype: float64"
105,"0    0.0
Name: 402, dtype: float64"
106,1.0
107,1.0
108,"0    0.0
Name: 2069, dtype: float64"
109,1.0
110,"0    0.0
Name: 893, dtype: float64"
111,"0    0.0
Name: 104, dtype: float64"
112,1.0
113,1.0
114,"0    1.0
Name: 169, dtype: float64"
115,"0    0.0
Name: 994, dtype: float64"
116,1.0
117,1.0
118,"0    0.0
Name: 1666, dtype: float64"
119,"0    0.0
Name: 500, dtype: float64"
120,"0    0.0
Name: 1747, dtype: float64"
121,"0    0.0
Name: 1024, dtype: float64"
122,"0    0.0
Name: 2020, dtype: float64"
123,1.0
124,"0    0.0
Name: 1822, dtype: float64"
125,1.0
126,1.0
127,"0    0.0
Name: 548, dtype: float64"
128,"0    0.0
Name: 377, dtype: float64"
129,"0    0.0
Name: 525, dtype: float64"
130,"0    0.0
Name: 917, dtype: float64"
131,1.0
132,"0    0.0
Name: 1771, dtype: float64"
133,"0    0.0
Name: 1196, dtype: float64"
134,"0    0.0
Name: 429, dtype: float64"
135,"0    0.0
Name: 47, dtype: float64"
136,"0    0.0
Name: 1244, dtype: float64"
137,"0    0.0
Name: 793, dtype: float64"
138,"0    0.0
Name: 1125, dtype: float64"
139,"0    0.0
Name: 459, dtype: float64"
140,1.0
