,0
0,"0    0.0
Name: 554, dtype: float64"
1,1.0
2,"0    0.0
Name: 97, dtype: float64"
3,1.0
4,"0    0.0
Name: 1003, dtype: float64"
5,"0    0.0
Name: 46, dtype: float64"
6,"0    0.0
Name: 698, dtype: float64"
7,"0    0.0
Name: 801, dtype: float64"
8,"0    0.0
Name: 856, dtype: float64"
9,"0    0.0
Name: 877, dtype: float64"
10,1.0
11,"0    0.0
Name: 67, dtype: float64"
12,"0    0.0
Name: 412, dtype: float64"
13,"0    0.0
Name: 1085, dtype: float64"
14,"0    0.0
Name: 826, dtype: float64"
15,"0    0.0
Name: 1130, dtype: float64"
16,1.0
17,1.0
18,"0    0.0
Name: 121, dtype: float64"
19,"0    0.0
Name: 1032, dtype: float64"
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,"0    0.0
Name: 270, dtype: float64"
26,"0    0.0
Name: 244, dtype: float64"
27,"0    0.0
Name: 722, dtype: float64"
28,"0    0.0
Name: 386, dtype: float64"
29,"0    0.0
Name: 1160, dtype: float64"
30,"0    0.0
Name: 1307, dtype: float64"
31,"0    0.0
Name: 575, dtype: float64"
32,1.0
33,1.0
34,1.0
35,"0    0.0
Name: 317, dtype: float64"
36,"0    0.0
Name: 439, dtype: float64"
37,1.0
38,"0    0.0
Name: 901, dtype: float64"
39,"0    0.0
Name: 1059, dtype: float64"
40,"0    0.0
Name: 927, dtype: float64"
41,1.0
42,"0    0.0
Name: 629, dtype: float64"
43,1.0
44,1.0
45,"0    0.0
Name: 653, dtype: float64"
46,"0    0.0
Name: 1335, dtype: float64"
47,1.0
48,1.0
49,"0    1.0
Name: 676, dtype: float64"
50,"0    0.0
Name: 1235, dtype: float64"
51,1.0
52,1.0
53,1.0
54,"0    0.0
Name: 197, dtype: float64"
55,"0    0.0
Name: 1181, dtype: float64"
56,"0    0.0
Name: 780, dtype: float64"
57,"0    0.0
Name: 169, dtype: float64"
58,"0    0.0
Name: 525, dtype: float64"
59,"0    0.0
Name: 337, dtype: float64"
60,"0    0.0
Name: 1285, dtype: float64"
61,"0    0.0
Name: 366, dtype: float64"
62,1.0
63,1.0
64,"0    0.0
Name: 1206, dtype: float64"
65,"0    0.0
Name: 220, dtype: float64"
66,"0    0.0
Name: 951, dtype: float64"
67,"0    0.0
Name: 752, dtype: float64"
68,1.0
69,1.0
70,"0    1.0
Name: 497, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 604, dtype: float64"
74,1.0
75,"0    0.0
Name: 469, dtype: float64"
76,1.0
77,1.0
78,"0    0.0
Name: 142, dtype: float64"
79,"0    0.0
Name: 1257, dtype: float64"
80,1.0
81,"0    0.0
Name: 1431, dtype: float64"
82,1.0
83,1.0
84,"0    0.0
Name: 981, dtype: float64"
85,1.0
86,"0    0.0
Name: 16, dtype: float64"
87,"0    0.0
Name: 1355, dtype: float64"
88,"0    0.0
Name: 1480, dtype: float64"
89,"0    0.0
Name: 1383, dtype: float64"
90,"0    0.0
Name: 1109, dtype: float64"
91,1.0
92,"0    0.0
Name: 1405, dtype: float64"
93,1.0
94,"0    0.0
Name: 1454, dtype: float64"
95,"0    0.0
Name: 290, dtype: float64"
