,0
0,"0    0.0
Name: 713, dtype: float64"
1,"0    0.0
Name: 1407, dtype: float64"
2,"0    0.0
Name: 646, dtype: float64"
3,"0    0.0
Name: 467, dtype: float64"
4,"0    0.0
Name: 738, dtype: float64"
5,1.0
6,"0    0.0
Name: 1552, dtype: float64"
7,"0    0.0
Name: 113, dtype: float64"
8,1.0
9,"0    0.0
Name: 692, dtype: float64"
10,"0    0.0
Name: 905, dtype: float64"
11,"0    0.0
Name: 1342, dtype: float64"
12,1.0
13,"0    0.0
Name: 765, dtype: float64"
14,"0    0.0
Name: 1577, dtype: float64"
15,"0    0.0
Name: 207, dtype: float64"
16,"0    0.0
Name: 1206, dtype: float64"
17,1.0
18,"0    1.0
Name: 183, dtype: float64"
19,1.0
20,"0    0.0
Name: 440, dtype: float64"
21,"0    0.0
Name: 1285, dtype: float64"
22,"0    0.0
Name: 883, dtype: float64"
23,"0    0.0
Name: 90, dtype: float64"
24,1.0
25,1.0
26,1.0
27,"0    0.0
Name: 515, dtype: float64"
28,"0    0.0
Name: 785, dtype: float64"
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,"0    0.0
Name: 487, dtype: float64"
35,"0    0.0
Name: 1601, dtype: float64"
36,1.0
37,"0    0.0
Name: 1005, dtype: float64"
38,"0    0.0
Name: 363, dtype: float64"
39,1.0
40,"0    0.0
Name: 570, dtype: float64"
41,"0    0.0
Name: 1451, dtype: float64"
42,"0    0.0
Name: 134, dtype: float64"
43,"0    0.0
Name: 541, dtype: float64"
44,1.0
45,1.0
46,"0    1.0
Name: 1427, dtype: float64"
47,1.0
48,"0    0.0
Name: 1365, dtype: float64"
49,"0    0.0
Name: 283, dtype: float64"
50,"0    0.0
Name: 979, dtype: float64"
51,1.0
52,"0    0.0
Name: 1231, dtype: float64"
53,"0    0.0
Name: 667, dtype: float64"
54,1.0
55,1.0
56,1.0
57,"0    0.0
Name: 1670, dtype: float64"
58,"0    0.0
Name: 386, dtype: float64"
59,"0    0.0
Name: 1030, dtype: float64"
60,1.0
61,"0    0.0
Name: 416, dtype: float64"
62,"0    0.0
Name: 231, dtype: float64"
63,"0    0.0
Name: 1155, dtype: float64"
64,1.0
65,"0    0.0
Name: 805, dtype: float64"
66,1.0
67,"0    0.0
Name: 1481, dtype: float64"
68,1.0
69,"0    0.0
Name: 333, dtype: float64"
70,"0    0.0
Name: 37, dtype: float64"
71,1.0
72,"0    0.0
Name: 1258, dtype: float64"
73,"0    0.0
Name: 1315, dtype: float64"
74,1.0
75,"0    0.0
Name: 1716, dtype: float64"
76,"0    0.0
Name: 1109, dtype: float64"
77,"0    0.0
Name: 854, dtype: float64"
78,1.0
79,1.0
80,"0    0.0
Name: 1691, dtype: float64"
81,"0    0.0
Name: 1623, dtype: float64"
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,"0    0.0
Name: 1646, dtype: float64"
88,"0    0.0
Name: 1082, dtype: float64"
89,"0    0.0
Name: 1185, dtype: float64"
90,1.0
91,1.0
92,1.0
93,"0    0.0
Name: 1134, dtype: float64"
94,"0    0.0
Name: 1525, dtype: float64"
95,"0    0.0
Name: 624, dtype: float64"
96,1.0
97,"0    0.0
Name: 1385, dtype: float64"
98,"0    0.0
Name: 309, dtype: float64"
99,1.0
100,1.0
101,1.0
102,"0    0.0
Name: 955, dtype: float64"
103,1.0
104,"0    0.0
Name: 834, dtype: float64"
105,"0    0.0
Name: 67, dtype: float64"
106,1.0
107,"0    0.0
Name: 254, dtype: float64"
108,1.0
109,1.0
110,"0    0.0
Name: 1502, dtype: float64"
111,1.0
112,1.0
113,"0    0.0
Name: 597, dtype: float64"
114,"0    0.0
Name: 11, dtype: float64"
115,1.0
116,"0    0.0
Name: 160, dtype: float64"
117,1.0
118,"0    0.0
Name: 926, dtype: float64"
119,1.0
120,"0    0.0
Name: 1056, dtype: float64"
121,1.0
