,0
0,"0    0.0
Name: 127, dtype: float64"
1,"0    0.0
Name: 250, dtype: float64"
2,"0    0.0
Name: 198, dtype: float64"
3,"0    0.0
Name: 1626, dtype: float64"
4,"0    0.0
Name: 60, dtype: float64"
5,"0    0.0
Name: 1797, dtype: float64"
6,"0    0.0
Name: 952, dtype: float64"
7,1.0
8,"0    0.0
Name: 31, dtype: float64"
9,"0    0.0
Name: 1822, dtype: float64"
10,1.0
11,"0    0.0
Name: 505, dtype: float64"
12,"0    0.0
Name: 1943, dtype: float64"
13,"0    0.0
Name: 103, dtype: float64"
14,"0    0.0
Name: 1497, dtype: float64"
15,"0    0.0
Name: 911, dtype: float64"
16,"0    0.0
Name: 1922, dtype: float64"
17,1.0
18,"0    0.0
Name: 691, dtype: float64"
19,1.0
20,"0    0.0
Name: 353, dtype: float64"
21,1.0
22,"0    0.0
Name: 1153, dtype: float64"
23,"0    0.0
Name: 1103, dtype: float64"
24,1.0
25,"0    0.0
Name: 1869, dtype: float64"
26,1.0
27,1.0
28,"0    0.0
Name: 1523, dtype: float64"
29,"0    0.0
Name: 1703, dtype: float64"
30,1.0
31,"0    0.0
Name: 1746, dtype: float64"
32,"0    0.0
Name: 1448, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 178, dtype: float64"
36,1.0
37,"0    0.0
Name: 1676, dtype: float64"
38,1.0
39,"0    0.0
Name: 1605, dtype: float64"
40,"0    0.0
Name: 1405, dtype: float64"
41,"0    0.0
Name: 328, dtype: float64"
42,1.0
43,"0    0.0
Name: 1180, dtype: float64"
44,1.0
45,"0    0.0
Name: 1973, dtype: float64"
46,"0    0.0
Name: 663, dtype: float64"
47,"0    0.0
Name: 1549, dtype: float64"
48,1.0
49,"0    0.0
Name: 718, dtype: float64"
50,"0    0.0
Name: 1001, dtype: float64"
51,1.0
52,"0    0.0
Name: 1648, dtype: float64"
53,1.0
54,"0    0.0
Name: 613, dtype: float64"
55,1.0
56,"0    0.0
Name: 377, dtype: float64"
57,1.0
58,"0    0.0
Name: 279, dtype: float64"
59,1.0
60,"0    0.0
Name: 533, dtype: float64"
61,"0    0.0
Name: 863, dtype: float64"
62,"0    0.0
Name: 456, dtype: float64"
63,"0    0.0
Name: 1724, dtype: float64"
64,1.0
65,1.0
66,"0    0.0
Name: 883, dtype: float64"
67,"0    0.0
Name: 1475, dtype: float64"
68,"0    0.0
Name: 429, dtype: float64"
69,"0    0.0
Name: 404, dtype: float64"
70,1.0
71,"0    0.0
Name: 1354, dtype: float64"
72,"0    0.0
Name: 1235, dtype: float64"
73,1.0
74,"0    0.0
Name: 225, dtype: float64"
75,"0    0.0
Name: 561, dtype: float64"
76,1.0
77,1.0
78,1.0
79,1.0
80,"0    0.0
Name: 1027, dtype: float64"
81,"0    0.0
Name: 83, dtype: float64"
82,1.0
83,1.0
84,"0    0.0
Name: 978, dtype: float64"
85,"0    0.0
Name: 931, dtype: float64"
86,"0    0.0
Name: 1427, dtype: float64"
87,"0    0.0
Name: 10, dtype: float64"
88,1.0
89,1.0
90,"0    0.0
Name: 586, dtype: float64"
91,"0    0.0
Name: 1265, dtype: float64"
92,1.0
93,"0    0.0
Name: 305, dtype: float64"
94,"0    0.0
Name: 1578, dtype: float64"
95,"0    0.0
Name: 1847, dtype: float64"
96,"0    0.0
Name: 789, dtype: float64"
97,"0    0.0
Name: 769, dtype: float64"
98,"0    0.0
Name: 1376, dtype: float64"
99,1.0
100,"0    0.0
Name: 1286, dtype: float64"
101,"0    0.0
Name: 1128, dtype: float64"
102,"0    0.0
Name: 1079, dtype: float64"
103,"0    0.0
Name: 1307, dtype: float64"
104,1.0
105,"0    0.0
Name: 812, dtype: float64"
106,"0    0.0
Name: 1772, dtype: float64"
107,1.0
108,"0    0.0
Name: 1334, dtype: float64"
109,1.0
110,1.0
111,"0    0.0
Name: 148, dtype: float64"
112,"0    0.0
Name: 745, dtype: float64"
113,"0    0.0
Name: 483, dtype: float64"
114,"0    0.0
Name: 1209, dtype: float64"
115,"0    0.0
Name: 639, dtype: float64"
116,"0    0.0
Name: 840, dtype: float64"
117,"0    0.0
Name: 1056, dtype: float64"
118,"0    0.0
Name: 1898, dtype: float64"
119,1.0
