,0
0,"0    0.0
Name: 908, dtype: float64"
1,1.0
2,1.0
3,"0    0.0
Name: 837, dtype: float64"
4,"0    0.0
Name: 88, dtype: float64"
5,"0    0.0
Name: 380, dtype: float64"
6,"0    0.0
Name: 191, dtype: float64"
7,"0    0.0
Name: 1287, dtype: float64"
8,"0    0.0
Name: 1011, dtype: float64"
9,1.0
10,"0    0.0
Name: 1210, dtype: float64"
11,"0    0.0
Name: 792, dtype: float64"
12,"0    0.0
Name: 520, dtype: float64"
13,1.0
14,"0    0.0
Name: 13, dtype: float64"
15,"0    0.0
Name: 332, dtype: float64"
16,1.0
17,"0    0.0
Name: 1262, dtype: float64"
18,"0    0.0
Name: 596, dtype: float64"
19,1.0
20,1.0
21,"0    0.0
Name: 1186, dtype: float64"
22,"0    0.0
Name: 1534, dtype: float64"
23,1.0
24,1.0
25,"0    0.0
Name: 1460, dtype: float64"
26,"0    0.0
Name: 678, dtype: float64"
27,"0    0.0
Name: 626, dtype: float64"
28,"0    0.0
Name: 1315, dtype: float64"
29,"0    0.0
Name: 652, dtype: float64"
30,"0    0.0
Name: 570, dtype: float64"
31,"0    0.0
Name: 1375, dtype: float64"
32,"0    0.0
Name: 166, dtype: float64"
33,"0    0.0
Name: 66, dtype: float64"
34,1.0
35,"0    0.0
Name: 1403, dtype: float64"
36,"0    0.0
Name: 219, dtype: float64"
37,"0    0.0
Name: 41, dtype: float64"
38,1.0
39,"0    0.0
Name: 469, dtype: float64"
40,1.0
41,"0    0.0
Name: 143, dtype: float64"
42,"0    0.0
Name: 360, dtype: float64"
43,"0    0.0
Name: 1505, dtype: float64"
44,1.0
45,"0    0.0
Name: 885, dtype: float64"
46,1.0
47,"0    0.0
Name: 445, dtype: float64"
48,1.0
49,1.0
50,"0    0.0
Name: 960, dtype: float64"
51,1.0
52,"0    0.0
Name: 249, dtype: float64"
53,1.0
54,"0    0.0
Name: 814, dtype: float64"
55,"0    0.0
Name: 1089, dtype: float64"
56,1.0
57,1.0
58,1.0
59,"0    0.0
Name: 116, dtype: float64"
60,"0    0.0
Name: 1140, dtype: float64"
61,1.0
62,"0    0.0
Name: 764, dtype: float64"
63,"0    0.0
Name: 1039, dtype: float64"
64,1.0
65,"0    0.0
Name: 424, dtype: float64"
66,"0    0.0
Name: 988, dtype: float64"
67,"0    0.0
Name: 275, dtype: float64"
68,1.0
69,1.0
70,"0    0.0
Name: 1432, dtype: float64"
71,"0    0.0
Name: 401, dtype: float64"
72,1.0
73,1.0
74,"0    0.0
Name: 734, dtype: float64"
75,"0    0.0
Name: 492, dtype: float64"
76,"0    0.0
Name: 1163, dtype: float64"
77,"0    0.0
Name: 706, dtype: float64"
78,1.0
79,1.0
80,"0    0.0
Name: 302, dtype: float64"
81,1.0
82,1.0
83,"0    0.0
Name: 935, dtype: float64"
84,"0    0.0
Name: 1067, dtype: float64"
85,"0    0.0
Name: 862, dtype: float64"
86,"0    0.0
Name: 1234, dtype: float64"
87,"0    0.0
Name: 1113, dtype: float64"
88,"0    0.0
Name: 1345, dtype: float64"
89,"0    0.0
Name: 540, dtype: float64"
90,"0    0.0
Name: 1484, dtype: float64"
91,1.0
92,1.0
